mport doomish
Couldn't import doom
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
libpng warning: iCCP: known incorrect sRGB profile
((4, 7, 5, 6), {0: -9.875272407851925, 1: -9.875272407851925})
((6, -7, 1, 5), {0: -2.799230026049132, 1: -2.799230026049132})
((1, 6, 1, 8), {0: -2.863634284275123, 1: -2.863634284275123})
((0, -7, 2, 5), {0: -18.84568095346308, 1: -18.84568095346308})
((8, 0, 0, 8), {0: -0.23841500915475516, 1: -0.23841500915475516})
((7, 10, 0, 11), {0: -5.869797360640805, 1: -5.869797360640805})
((6, 5, 5, 12), {0: -15.043144566303766, 1: -15.043144566303766})
((5, -3, 0, 7), {0: -2.359520662175013, 1: -2.359520662175013})
((2, 2, 4, 4), {0: -9.477452834888677, 1: -9.477452834888677})
((4, 8, 1, 7), {0: -21.06547354927072, 1: -21.06547354927072})
((8, 0, 1, 12), {0: -13.406176918050193, 1: -13.406176918050193})
((2, -5, 4, 5), {0: -13.655927074345266, 1: -13.655927074345266})
((0, 4, 3, 5), {0: -16.307388367034424, 1: -16.307388367034424})
((2, -4, 3, 9), {0: -16.865389041123805, 1: -16.865389041123805})
((3, 2, 3, 2), {0: -7.679215638096185, 1: -7.679215638096185})
((3, 6, 1, 7), {0: -24.215016911547266, 1: -24.215016911547266})
((7, -8, 4, 4), {0: -0.06907365926277313, 1: -0.06907365926277313})
((4, 9, 5, 4), {0: -2.677085672161093, 1: -2.677085672161093})
((1, 10, 1, 4), {0: -6.7576558659737085, 1: -6.7576558659737085})
((2, -1, 4, 4), {0: -9.642648990667432, 1: -9.642648990667432})
((3, -4, 3, 9), {0: -16.332575667072017, 1: -16.332575667072017})
((4, 7, 1, 7), {0: -21.53879788899959, 1: -21.53879788899959})
((4, 4, 2, 3), {0: -8.29092414836448, 1: -8.29092414836448})
((7, 10, 4, 2), {0: -0.50310661171, 1: -0.50310661171})
((5, 1, 2, 8), {0: -14.546639993544668, 1: -14.546639993544668})
((6, -5, 5, 7), {0: -1.9773228913215841, 1: -1.9773228913215841})
((3, -2, 4, 5), {0: -9.989537759129593, 1: -9.989537759129593})
((5, 9, 3, 6), {0: -6.6524086452113735, 1: -6.6524086452113735})
((2, 4, 0, 2), {0: -20.587447898751968, 1: -20.587447898751968})
((3, 6, 5, 4), {0: -7.391167348283055, 1: -7.391167348283055})
((4, -6, 0, 10), {0: -36.77004972958599, 1: -36.77004972958599})
((3, 0, 3, 12), {0: -15.784234664002607, 1: -15.784234664002607})
((7, 0, 3, 11), {0: -14.676883438806616, 1: -14.676883438806616})
((9, -8, 1, 8), {0: -0.006812919914260595, 1: -0.006812919914260595})
((8, 6, 5, 9), {0: -0.02384111863237473, 1: -0.02384111863237473})
((6, -1, 4, 12), {0: -15.52539244505998, 1: -15.52539244505998})
((1, 5, 4, 3), {0: -8.964632351545143, 1: -8.964632351545143})
((6, -5, 1, 8), {0: -10.18218157103016, 1: -10.18218157103016})
((0, -6, 3, 2), {0: -10.261243826449416, 1: -10.261243826449416})
((6, -8, 4, 5), {0: -3.445586265313576, 1: -3.445586265313576})
((0, -5, 4, 9), {0: -12.85184554395298, 1: -12.85184554395298})
((5, 7, 0, 9), {0: -17.659323630678102, 1: -17.659323630678102})
((5, -4, 1, 2), {0: -0.46834055138601793, 1: -0.46834055138601793})
((1, 3, 3, 6), {0: -15.565909706218294, 1: -15.565909706218294})
((5, -5, 2, 3), {0: -2.120037513074921, 1: -2.120037513074921})
((2, 0, 2, 0), {0: -16.85901144908373, 1: -16.85901144908373})
((6, 4, 0, 12), {0: -30.142154812301964, 1: -30.142154812301964})
((7, 4, 5, 12), {0: -14.60173657197673, 1: -14.60173657197673})
((2, 10, 2, 3), {0: -8.946957701031554, 1: -8.946957701031554})
((2, 6, 4, 8), {0: -9.765386857702156, 1: -9.765386857702156})
((8, -3, 1, 7), {0: -0.005192258001002309, 1: -0.005192258001002309})
((3, 4, 1, 6), {0: -22.923882939318872, 1: -22.923882939318872})
((4, -4, 2, 11), {0: -16.493477223166842, 1: -16.493477223166842})
((5, 7, 1, 4), {0: -2.3567526173702262, 1: -2.3567526173702262})
((7, 7, 0, 12), {0: -19.45594341620713, 1: -19.45594341620713})
((1, -8, 2, 1), {0: -11.381578706473586, 1: -11.381578706473586})
((1, -4, 0, 8), {0: -35.870402498737384, 1: -35.870402498737384})
((1, 1, 5, 9), {0: -16.544514486490584, 1: -16.544514486490584})
((5, -1, 3, 7), {0: -4.4222147402091965, 1: -4.4222147402091965})
((1, -5, 1, 5), {0: -24.86001080668653, 1: -24.86001080668653})
((4, 5, 1, 6), {0: -20.6882202966399, 1: -20.6882202966399})
((4, 1, 3, 3), {0: -6.719861545885202, 1: -6.719861545885202})
((9, 2, 0, 10), {0: -0.043968973388386755, 1: -0.043968973388386755})
((5, 5, 0, 5), {0: -6.5321146595888635, 1: -6.5321146595888635})
((1, 4, 3, 5), {0: -14.02048990600348, 1: -14.02048990600348})
((0, -5, 0, 0), {0: -11.572577330774601, 1: -11.572577330774601})
((5, -8, 5, 12), {0: -15.641714746100899, 1: -15.641714746100899})
((3, -4, 4, 6), {0: -13.135962092970749, 1: -13.135962092970749})
((8, 5, 4, 7), {0: -0.4400878426469814, 1: -0.4400878426469814})
((6, 4, 4, 13), {0: -15.068490708574611, 1: -15.068490708574611})
((8, 2, 3, 11), {0: -4.936056293243863, 1: -4.936056293243863})
((2, 5, 3, 5), {0: -12.421861941993432, 1: -12.421861941993432})
((2, 1, 1, 2), {0: -20.836232987799686, 1: -20.836232987799686})
((6, 1, 1, 9), {0: -22.049370435639776, 1: -22.049370435639776})
((3, -1, 2, 11), {0: -14.545126367593685, 1: -14.545126367593685})
((2, -6, 5, 4), {0: -10.467977941339962, 1: -10.467977941339962})
((2, 2, 2, 6), {0: -15.017270836231898, 1: -15.017270836231898})
((0, 3, 4, 4), {0: -13.734326622300799, 1: -13.734326622300799})
((1, -7, 5, 10), {0: -16.386769439878414, 1: -16.386769439878414})
((3, 3, 2, 3), {0: -11.462506636242928, 1: -11.462506636242928})
((3, 7, 0, 4), {0: -9.978352099896066, 1: -9.978352099896066})
((3, 2, 5, 8), {0: -15.376867251879515, 1: -15.376867251879515})
((4, 8, 4, 5), {0: -6.5533048998773324, 1: -6.5533048998773324})
((1, -6, 2, 7), {0: -17.55257134546078, 1: -17.55257134546078})
((6, 9, 2, 10), {0: -10.104359638671598, 1: -10.104359638671598})
((4, 6, 0, 4), {0: -3.5810780635224937, 1: -3.5810780635224937})
((6, -4, 2, 8), {0: -3.340835870817619, 1: -3.340835870817619})
((1, 7, 4, 2), {0: -6.531469175395564, 1: -6.531469175395564})
((7, 0, 4, 4), {0: -0.1864650711927503, 1: -0.1864650711927503})
((4, 8, 1, 9), {0: -15.276060610671884, 1: -15.276060610671884})
((2, 10, 3, 6), {0: -1.429220636450615, 1: -1.429220636450615})
((5, 2, 1, 9), {0: -24.53124826323401, 1: -24.53124826323401})
((8, 4, 4, 10), {0: -3.9936214110130215, 1: -3.9936214110130215})
((1, -1, 2, 9), {0: -9.92907891760603, 1: -9.92907891760603})
((2, 1, 5, 11), {0: -12.309133486137759, 1: -12.309133486137759})
((9, -4, 1, 6), {0: -0.003610641449509701, 1: -0.003610641449509701})
((3, -6, 0, 8), {0: -37.996430750952285, 1: -37.996430750952285})
((3, -7, 3, 12), {0: -16.159103264894615, 1: -16.159103264894615})
((2, 7, 3, 3), {0: -7.776824484364524, 1: -7.776824484364524})
((3, 7, 4, 5), {0: -10.117227806633544, 1: -10.117227806633544})
((6, 3, 3, 7), {0: -7.970822579762695, 1: -7.970822579762695})
((4, -7, 3, 11), {0: -16.131059065122884, 1: -16.131059065122884})
((5, 3, 5, 9), {0: -13.934438001618455, 1: -13.934438001618455})
((3, 2, 1, 1), {0: -13.204666806959802, 1: -13.204666806959802})
((7, 1, 2, 8), {0: -5.902757122763458, 1: -5.902757122763458})
((5, -1, 2, 9), {0: -14.129929708958798, 1: -14.129929708958798})
((5, 5, 4, 3), {0: -0.7413983548467482, 1: -0.7413983548467482})
((0, -1, 2, 7), {0: -17.440655927217996, 1: -17.440655927217996})
((4, -5, 4, 7), {0: -13.151102529940431, 1: -13.151102529940431})
((1, -2, 2, 6), {0: -16.52156545244165, 1: -16.52156545244165})
((6, -7, 3, 13), {0: -15.849236970830232, 1: -15.849236970830232})
((4, 4, 4, 6), {0: -11.166311746329523, 1: -11.166311746329523})
((6, -6, 0, 9), {0: -16.316340223905463, 1: -16.316340223905463})
((8, 9, 5, 8), {0: -0.0035693661496174834, 1: -0.0035693661496174834})
((7, 1, 4, 9), {0: -8.82406684586211, 1: -8.82406684586211})
((7, 6, 0, 10), {0: -6.830114578335201, 1: -6.830114578335201})
((0, -6, 5, 8), {0: -19.437720505164094, 1: -19.437720505164094})
((5, -7, 0, 12), {0: -35.190889479485925, 1: -35.190889479485925})
((7, 5, 3, 14), {0: -15.700623498805045, 1: -15.700623498805045})
((5, -4, 5, 0), {0: -0.256342969819122, 1: -0.256342969819122})
((2, 3, 1, 1), {0: -20.510039230463256, 1: -20.510039230463256})
((3, -5, 4, 4), {0: -8.295896338440283, 1: -8.295896338440283})
((5, 10, 3, 2), {0: -0.8422315531447828, 1: -0.8422315531447828})
((3, 6, 3, 3), {0: -5.905885421996572, 1: -5.905885421996572})
((8, 2, 4, 7), {0: -0.009034463387112654, 1: -0.009034463387112654})
((6, -3, 5, 8), {0: -2.1117718330941484, 1: -2.1117718330941484})
((3, 5, 0, 7), {0: -28.904456283807164, 1: -28.904456283807164})
((7, -7, 4, 10), {0: -11.222213269415368, 1: -11.222213269415368})
((1, 6, 5, 8), {0: -1.7754437372876535, 1: -1.7754437372876535})
((7, 4, 3, 13), {0: -15.386635297576614, 1: -15.386635297576614})
((6, 5, 4, 9), {0: -12.972840580785304, 1: -12.972840580785304})
((4, 10, 2, 1), {0: -1.6650688090128862, 1: -1.6650688090128862})
((4, 7, 3, 11), {0: -1.956554225674966, 1: -1.956554225674966})
((6, 2, 3, 8), {0: -11.086383737292959, 1: -11.086383737292959})
((4, 4, 0, 7), {0: -31.30515154520606, 1: -31.30515154520606})
((3, -1, 1, 11), {0: -23.325951499593305, 1: -23.325951499593305})
((1, 5, 2, 6), {0: -14.891314643826039, 1: -14.891314643826039})
((7, 2, 2, 8), {0: -4.456150980437872, 1: -4.456150980437872})
((3, -4, 3, 1), {0: -2.4239694353296635, 1: -2.4239694353296635})
((5, -7, 4, 13), {0: -15.51617992065194, 1: -15.51617992065194})
((2, -1, 0, 5), {0: -24.945708219482917, 1: -24.945708219482917})
((5, -4, 1, 9), {0: -24.120530069443596, 1: -24.120530069443596})
((2, -5, 4, 2), {0: -5.716645083251821, 1: -5.716645083251821})
((3, -8, 0, 5), {0: -31.477914880708838, 1: -31.477914880708838})
((8, 1, 0, 10), {0: -0.007242571141252707, 1: -0.007242571141252707})
((2, 4, 2, 6), {0: -14.519134382952501, 1: -14.519134382952501})
((2, 0, 0, 3), {0: -28.89603321234138, 1: -28.89603321234138})
((6, 0, 0, 14), {0: -33.506823695203835, 1: -33.506823695203835})
((2, -3, 2, 7), {0: -16.469628623006777, 1: -16.469628623006777})
((2, -7, 0, 10), {0: -36.5773975668675, 1: -36.5773975668675})
((3, 5, 4, 8), {0: -14.394091368744368, 1: -14.394091368744368})
((2, -2, 1, 11), {0: -4.17713393531306, 1: -4.17713393531306})
((6, 10, 4, 9), {0: -9.18208512123606, 1: -9.18208512123606})
((3, 0, 1, 4), {0: -20.766370998407, 1: -20.766370998407})
((3, 4, 3, 5), {0: -10.695762768346357, 1: -10.695762768346357})
((4, -2, 2, 12), {0: -15.672733324493773, 1: -15.672733324493773})
((3, 3, 4, 9), {0: -15.436589977150394, 1: -15.436589977150394})
((1, -8, 0, 2), {0: -32.05095830153511, 1: -32.05095830153511})
((6, -11, 5, 14), {0: -15.292748245068696, 1: -15.292748245068696})
((8, 0, 5, 10), {0: -3.4083441888176678, 1: -3.4083441888176678})
((4, 8, 2, 7), {0: -12.869722281139515, 1: -12.869722281139515})
((6, 8, 3, 5), {0: -0.0052855559571935926, 1: -0.0052855559571935926})
((4, 5, 3, 5), {0: -8.678189670033065, 1: -8.678189670033065})
((0, -2, 3, 5), {0: -17.145043108972708, 1: -17.145043108972708})
((1, 0, 3, 3), {0: -9.505410519814468, 1: -9.505410519814468})
((1, 4, 1, 4), {0: -22.32277094691425, 1: -22.32277094691425})
((5, 3, 0, 10), {0: -33.79324896399761, 1: -33.79324896399761})
((8, 9, 2, 8), {0: -0.15456577403038316, 1: -0.15456577403038316})
((2, 0, 4, 8), {0: -15.913206609021078, 1: -15.913206609021078})
((7, -8, 0, 7), {0: -0.8729934338711056, 1: -0.8729934338711056})
((3, -5, 1, 7), {0: -25.306286460566575, 1: -25.306286460566575})
((6, -1, 5, 9), {0: -0.18028731500024206, 1: -0.18028731500024206})
((6, -5, 0, 13), {0: -33.44155645128953, 1: -33.44155645128953})
((4, -8, 2, 8), {0: -15.430261338072373, 1: -15.430261338072373})
((5, 4, 2, 8), {0: -13.834322555555785, 1: -13.834322555555785})
((3, 3, 0, 6), {0: -34.82303074091511, 1: -34.82303074091511})
((7, -5, 2, 14), {0: -16.3026598817356, 1: -16.3026598817356})
((7, 6, 5, 9), {0: -1.0592680128065062, 1: -1.0592680128065062})
((4, -6, 5, 6), {0: -10.97611589281401, 1: -10.97611589281401})
((6, 9, 0, 7), {0: -3.678660641210722, 1: -3.678660641210722})
((1, 4, 5, 5), {0: -13.715422220703168, 1: -13.715422220703168})
((6, -8, 2, 14), {0: -16.24245293305784, 1: -16.24245293305784})
((7, -8, 4, 12), {0: -15.042625452297694, 1: -15.042625452297694})
((0, -4, 3, 3), {0: -12.10891890174725, 1: -12.10891890174725})
((7, 10, 1, 7), {0: -3.0602543243744265, 1: -3.0602543243744265})
((7, 7, 1, 9), {0: -9.531791410059526, 1: -9.531791410059526})
((5, -6, 3, 13), {0: -15.919202317296222, 1: -15.919202317296222})
((2, 2, 0, 2), {0: -23.51239184885255, 1: -23.51239184885255})
((6, 6, 2, 10), {0: -14.071377396096238, 1: -14.071377396096238})
((2, 7, 5, 6), {0: -11.63770243053518, 1: -11.63770243053518})
((5, 0, 4, 6), {0: -9.499985560165227, 1: -9.499985560165227})
((5, -8, 4, 9), {0: -14.344552863089387, 1: -14.344552863089387})
((9, 0, 4, 9), {0: -0.3637045951221495, 1: -0.3637045951221495})
((8, -8, 4, 5), {0: -0.012252404477176591, 1: -0.012252404477176591})
((3, 1, 4, 4), {0: -8.660814633722907, 1: -8.660814633722907})
((6, 4, 5, 8), {0: -7.84536394275739, 1: -7.84536394275739})
((1, -6, 0, 3), {0: -33.73535797245617, 1: -33.73535797245617})
((6, 1, 0, 12), {0: -34.25036329478954, 1: -34.25036329478954})
((4, -5, 2, 8), {0: -15.5156418546551, 1: -15.5156418546551})
((6, -12, 0, 14), {0: -27.683401397378795, 1: -27.683401397378795})
((2, -7, 5, 7), {0: -16.04546309353294, 1: -16.04546309353294})
((6, 6, 0, 4), {0: -0.44764775310927113, 1: -0.44764775310927113})
((1, 6, 1, 7), {0: -16.75086134141575, 1: -16.75086134141575})
((7, 3, 3, 11), {0: -13.733230336815456, 1: -13.733230336815456})
((3, -6, 2, 0), {0: -7.561878658414994, 1: -7.561878658414994})
((1, 8, 5, 2), {0: -5.164151560043744, 1: -5.164151560043744})
((7, 9, 3, 8), {0: -1.763536462137406, 1: -1.763536462137406})
((2, 7, 1, 9), {0: -2.6657839654425715, 1: -2.6657839654425715})
((3, -7, 1, 4), {0: -20.93771217175339, 1: -20.93771217175339})
((2, 7, 1, 7), {0: -17.220165870316666, 1: -17.220165870316666})
((5, 8, 4, 11), {0: -2.033385441002897, 1: -2.033385441002897})
((2, -4, 3, 6), {0: -14.722815441887423, 1: -14.722815441887423})
((2, 4, 4, 4), {0: -9.98956046222901, 1: -9.98956046222901})
((3, 2, 3, 9), {0: -15.950662381111433, 1: -15.950662381111433})
((3, 1, 0, 5), {0: -31.323958859759564, 1: -31.323958859759564})
((3, 5, 2, 2), {0: -9.274696736881955, 1: -9.274696736881955})
((0, 6, 2, 4), {0: -11.27644126329184, 1: -11.27644126329184})
((1, -7, 1, 1), {0: -21.401162436538943, 1: -21.401162436538943})
((4, 2, 0, 4), {0: -13.796200567907684, 1: -13.796200567907684})
((4, -8, 5, 7), {0: -13.625347986382543, 1: -13.625347986382543})
((6, -2, 0, 10), {0: -2.0071547043961906, 1: -2.0071547043961906})
((0, -3, 0, 4), {0: -37.92254013553135, 1: -37.92254013553135})
((1, 1, 2, 4), {0: -12.653081831973285, 1: -12.653081831973285})
((1, 5, 0, 5), {0: -34.02041346017085, 1: -34.02041346017085})
((6, -5, 5, 14), {0: -15.30198782946143, 1: -15.30198782946143})
((3, -3, 3, 11), {0: -15.995132913937635, 1: -15.995132913937635})
((7, -8, 5, 6), {0: -1.893689730078516, 1: -1.893689730078516})
((3, -8, 2, 6), {0: -14.70267512276212, 1: -14.70267512276212})
((8, 1, 2, 7), {0: -0.14041204909889443, 1: -0.14041204909889443})
((2, 4, 0, 5), {0: -33.12036001903903, 1: -33.12036001903903})
((6, -7, 2, 8), {0: -12.323225067883122, 1: -12.323225067883122})
((3, 10, 3, 4), {0: -7.886490413498952, 1: -7.886490413498952})
((2, -3, 0, 4), {0: -18.550856567530456, 1: -18.550856567530456})
((5, 2, 4, 7), {0: -11.436860434050514, 1: -11.436860434050514})
((6, -6, 1, 12), {0: -25.837721008051012, 1: -25.837721008051012})
((3, 9, 0, 0), {0: -1.6582400352545403, 1: -1.6582400352545403})
((5, 5, 3, 11), {0: -14.980893220551403, 1: -14.980893220551403})
((3, 0, 3, 7), {0: -14.5376710947403, 1: -14.5376710947403})
((4, 10, 4, 9), {0: -0.31890245523681043, 1: -0.31890245523681043})
((1, -3, 3, 3), {0: -10.32314501573918, 1: -10.32314501573918})
((6, -4, 3, 5), {0: -0.7757796200386399, 1: -0.7757796200386399})
((7, -7, 2, 7), {0: -1.5533380713050802, 1: -1.5533380713050802})
((4, 0, 0, 8), {0: -35.89245283071745, 1: -35.89245283071745})
((6, 6, 5, 7), {0: -5.881758090792356, 1: -5.881758090792356})
((6, 8, 1, 6), {0: -1.9447416354091187, 1: -1.9447416354091187})
((9, 0, 2, 8), {0: -0.0960476611232971, 1: -0.0960476611232971})
((4, -1, 1, 9), {0: -25.84191921334582, 1: -25.84191921334582})
((0, -2, 1, 6), {0: -28.969263917735613, 1: -28.969263917735613})
((1, 0, 1, 6), {0: -26.305255566532246, 1: -26.305255566532246})
((0, -5, 4, 2), {0: -8.00988219734355, 1: -8.00988219734355})
((1, 3, 2, 2), {0: -9.247526852695056, 1: -9.247526852695056})
((7, 4, 2, 8), {0: -2.996262403842848, 1: -2.996262403842848})
((3, -4, 0, 12), {0: -3.1274948442570443, 1: -3.1274948442570443})
((5, -5, 2, 10), {0: -16.22039178305292, 1: -16.22039178305292})
((8, 9, 2, 12), {0: -7.409796492500577, 1: -7.409796492500577})
((3, 9, 0, 8), {0: -3.881276629275302, 1: -3.881276629275302})
((4, 8, 5, 8), {0: -9.328679848179886, 1: -9.328679848179886})
((6, 1, 5, 11), {0: -14.998767935962487, 1: -14.998767935962487})
((2, 6, 4, 7), {0: -12.731406158822239, 1: -12.731406158822239})
((5, 1, 5, 5), {0: -5.445317825183525, 1: -5.445317825183525})
((3, 8, 3, 2), {0: -4.8956909483891256, 1: -4.8956909483891256})
((5, -7, 5, 8), {0: -13.097470321911825, 1: -13.097470321911825})
((5, -4, 0, 12), {0: -33.92311839661173, 1: -33.92311839661173})
((1, -4, 0, 1), {0: -14.261532145480297, 1: -14.261532145480297})
((2, 4, 3, 10), {0: -9.642910559270458, 1: -9.642910559270458})
((1, -5, 1, 2), {0: -19.76872387897626, 1: -19.76872387897626})
((6, 0, 1, 11), {0: -25.43731227300237, 1: -25.43731227300237})
((4, -6, 3, 11), {0: -16.14844159073389, 1: -16.14844159073389})
((8, 6, 4, 13), {0: -7.348518260457594, 1: -7.348518260457594})
((5, 8, 1, 8), {0: -19.891254955418813, 1: -19.891254955418813})
((1, 7, 0, 0), {0: -6.008765819137432, 1: -6.008765819137432})
((7, 0, 0, 10), {0: -20.37797699124192, 1: -20.37797699124192})
((4, -6, 4, 2), {0: -2.7889454456289853, 1: -2.7889454456289853})
((3, -5, 3, 3), {0: -7.478769326323686, 1: -7.478769326323686})
((1, 9, 4, 3), {0: -3.843754211656709, 1: -3.843754211656709})
((7, -1, 4, 9), {0: -0.6680190267190494, 1: -0.6680190267190494})
((8, 3, 4, 11), {0: -5.170683458956715, 1: -5.170683458956715})
((2, 2, 2, 1), {0: -13.067113722769223, 1: -13.067113722769223})
((6, 2, 2, 12), {0: -16.081822108030867, 1: -16.081822108030867})
((5, 9, 5, 10), {0: -2.937209387829598, 1: -2.937209387829598})
((2, -5, 2, 8), {0: -16.944732445470652, 1: -16.944732445470652})
((3, 3, 2, 10), {0: -16.044795689961624, 1: -16.044795689961624})
((7, 7, 4, 14), {0: -14.484398302308296, 1: -14.484398302308296})
((1, -4, 4, 8), {0: -17.560480355352308, 1: -17.560480355352308})
((3, 2, 5, 3), {0: -6.632770991075388, 1: -6.632770991075388})
((5, -2, 4, 6), {0: -2.8680802034984096, 1: -2.8680802034984096})
((0, 5, 1, 5), {0: -23.049427380517237, 1: -23.049427380517237})
((6, 4, 3, 9), {0: -13.519949458956576, 1: -13.519949458956576})
((6, 10, 1, 7), {0: -9.136960860905486, 1: -9.136960860905486})
((7, 0, 4, 13), {0: -15.353422967211882, 1: -15.353422967211882})
((0, -4, 1, 7), {0: -29.18333546318646, 1: -29.18333546318646})
((1, 2, 1, 5), {0: -24.17134469755063, 1: -24.17134469755063})
((1, 6, 3, 2), {0: -7.301501308103683, 1: -7.301501308103683})
((0, -7, 4, 3), {0: -14.704498978367626, 1: -14.704498978367626})
((1, 1, 4, 6), {0: -15.744191631397541, 1: -15.744191631397541})
((3, 2, 4, 5), {0: -10.4000992306818, 1: -10.4000992306818})
((3, -7, 3, 5), {0: -12.066925852724644, 1: -12.066925852724644})
((8, 0, 3, 6), {0: -0.0009150631418633134, 1: -0.0009150631418633134})
((6, -8, 3, 11), {0: -15.477959345331728, 1: -15.477959345331728})
((2, -4, 1, 3), {0: -19.245961961723207, 1: -19.245961961723207})
((5, 3, 5, 6), {0: -7.2358927267662, 1: -7.2358927267662})
((5, -5, 5, 5), {0: -2.6612692948745478, 1: -2.6612692948745478})
((5, 6, 0, 10), {0: -26.322003902610167, 1: -26.322003902610167})
((3, 1, 2, 4), {0: -11.93326564941002, 1: -11.93326564941002})
((7, -7, 0, 8), {0: -0.6220515271158227, 1: -0.6220515271158227})
((1, -2, 0, 2), {0: -19.353816006246817, 1: -19.353816006246817})
((0, 2, 2, 2), {0: -8.184859247308504, 1: -8.184859247308504})
((6, 1, 2, 4), {0: -0.5780449189548186, 1: -0.5780449189548186})
((1, 5, 4, 2), {0: -6.48428628912292, 1: -6.48428628912292})
((4, -5, 4, 0), {0: -2.0704744674544386, 1: -2.0704744674544386})
((7, -8, 2, 7), {0: -3.7741602530141707, 1: -3.7741602530141707})
((5, -4, 4, 6), {0: -5.148005416957995, 1: -5.148005416957995})
((7, 2, 4, 8), {0: -4.454367884736328, 1: -4.454367884736328})
((4, -3, 2, 8), {0: -14.998374627719777, 1: -14.998374627719777})
((0, -3, 2, 5), {0: -17.750196560218143, 1: -17.750196560218143})
((1, 1, 0, 7), {0: -41.123090621228066, 1: -41.123090621228066})
((7, -2, 2, 14), {0: -15.603140768763918, 1: -15.603140768763918})
((4, 1, 4, 5), {0: -8.747473147287874, 1: -8.747473147287874})
((5, -4, 5, 11), {0: -15.501296523326952, 1: -15.501296523326952})
((4, 6, 3, 9), {0: -14.693250606449219, 1: -14.693250606449219})
((3, -8, 4, 11), {0: -15.955197174916846, 1: -15.955197174916846})
((2, -8, 3, 1), {0: -7.662853558147797, 1: -7.662853558147797})
((6, 0, 4, 8), {0: -11.127545478389226, 1: -11.127545478389226})
((3, 10, 1, 7), {0: -4.963806220537854, 1: -4.963806220537854})
((3, 9, 2, 3), {0: -9.342378935965298, 1: -9.342378935965298})
((6, 6, 5, 5), {0: -0.28552714458832373, 1: -0.28552714458832373})
((3, 0, 5, 2), {0: -5.492808517663574, 1: -5.492808517663574})
((6, 5, 4, 2), {0: -0.19505278520336447, 1: -0.19505278520336447})
((5, -3, 1, 11), {0: -25.992129798959454, 1: -25.992129798959454})
((7, 9, 2, 9), {0: -4.832353991066045, 1: -4.832353991066045})
((0, -1, 5, 2), {0: -8.257071129669935, 1: -8.257071129669935})
((7, -5, 4, 4), {0: -0.007112816097428683, 1: -0.007112816097428683})
((4, -1, 5, 2), {0: -0.008326876002437901, 1: -0.008326876002437901})
((6, 3, 2, 10), {0: -15.58804545785978, 1: -15.58804545785978})
((4, 10, 0, 4), {0: -2.09092616905221, 1: -2.09092616905221})
((4, -7, 0, 10), {0: -36.9626500901107, 1: -36.9626500901107})
((3, 2, 2, 12), {0: -8.017636373802294, 1: -8.017636373802294})
((5, 7, 0, 8), {0: -11.105816891791388, 1: -11.105816891791388})
((0, -6, 1, 8), {0: -29.104408813103184, 1: -29.104408813103184})
((7, 1, 1, 13), {0: -25.677930661035575, 1: -25.677930661035575})
((7, 5, 1, 10), {0: -18.41738796003618, 1: -18.41738796003618})
((1, 3, 4, 5), {0: -14.357610793608623, 1: -14.357610793608623})
((7, 4, 4, 9), {0: -8.592878996971272, 1: -8.592878996971272})
((3, -8, 0, 2), {0: -15.723082689287384, 1: -15.723082689287384})
((2, 0, 0, 10), {0: -36.54888856352481, 1: -36.54888856352481})
((6, -15, 0, 14), {0: -33.59431274389215, 1: -33.59431274389215})
((2, -7, 0, 3), {0: -30.343562561035213, 1: -30.343562561035213})
((2, -2, 1, 0), {0: -6.506051809168729, 1: -6.506051809168729})
((3, 0, 1, 11), {0: -26.182910423509718, 1: -26.182910423509718})
((3, 8, 5, 5), {0: -8.750554695150209, 1: -8.750554695150209})
((5, -7, 3, 9), {0: -15.134667326640162, 1: -15.134667326640162})
((0, 7, 3, 2), {0: -5.353385814827134, 1: -5.353385814827134})
((0, 4, 0, 6), {0: -30.055589228598283, 1: -30.055589228598283})
((6, 7, 0, 8), {0: -6.486258209880919, 1: -6.486258209880919})
((4, -7, 4, 13), {0: -15.759009668743404, 1: -15.759009668743404})
((6, 8, 3, 2), {0: -0.08405753859455836, 1: -0.08405753859455836})
((7, 7, 0, 7), {0: -1.1153568111246936, 1: -1.1153568111246936})
((4, -2, 3, 1), {0: 0.07956903484640843, 1: 0.07956903484640843})
((6, 9, 4, 9), {0: -11.299786483112435, 1: -11.299786483112435})
((7, 1, 5, 12), {0: -14.964877779735103, 1: -14.964877779735103})
((1, 3, 0, 6), {0: -38.98552767134077, 1: -38.98552767134077})
((1, 7, 2, 3), {0: -9.454721343400006, 1: -9.454721343400006})
((4, -2, 1, 9), {0: -25.905640115400058, 1: -25.905640115400058})
((0, -8, 5, 2), {0: -9.03934691994846, 1: -9.03934691994846})
((0, -1, 1, 6), {0: -28.48049991054185, 1: -28.48049991054185})
((2, -7, 4, 10), {0: -16.48236307277949, 1: -16.48236307277949})
((5, 9, 3, 4), {0: -0.2933530487862771, 1: -0.2933530487862771})
